top_folder	type	name	xml_path	object_dir	forms_count	commands_count	has_manager_module	has_object_module	has_recordset_module	has_module
CommonPictures	ОбщаяКартинка	НДСПодготовленКВычету	CommonPictures/НДСПодготовленКВычету.xml	CommonPictures/НДСПодготовленКВычету	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	НДФЛ	CommonPictures/НДФЛ.xml	CommonPictures/НДФЛ	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	НаГлавнуюСтраницу	CommonPictures/НаГлавнуюСтраницу.xml	CommonPictures/НаГлавнуюСтраницу	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	НавигацияДомойБЭД	CommonPictures/НавигацияДомойБЭД.xml	CommonPictures/НавигацияДомойБЭД	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	НавигацияКриваяЛинияШагВыполненныйБЭД	CommonPictures/НавигацияКриваяЛинияШагВыполненныйБЭД.xml	CommonPictures/НавигацияКриваяЛинияШагВыполненныйБЭД	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	НавигацияКриваяЛинияШагНеВыполненныйБЭД	CommonPictures/НавигацияКриваяЛинияШагНеВыполненныйБЭД.xml	CommonPictures/НавигацияКриваяЛинияШагНеВыполненныйБЭД	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	НавигацияЛинияШагВыполненный	CommonPictures/НавигацияЛинияШагВыполненный.xml	CommonPictures/НавигацияЛинияШагВыполненный	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	НавигацияЛинияШагВыполненныйБЭД	CommonPictures/НавигацияЛинияШагВыполненныйБЭД.xml	CommonPictures/НавигацияЛинияШагВыполненныйБЭД	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	НавигацияЛинияШагВыполненныйОбменСБанками	CommonPictures/НавигацияЛинияШагВыполненныйОбменСБанками.xml	CommonPictures/НавигацияЛинияШагВыполненныйОбменСБанками	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	НавигацияЛинияШагВыполненныйТекущий	CommonPictures/НавигацияЛинияШагВыполненныйТекущий.xml	CommonPictures/НавигацияЛинияШагВыполненныйТекущий	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	НавигацияЛинияШагВыполненныйТекущийБЭД	CommonPictures/НавигацияЛинияШагВыполненныйТекущийБЭД.xml	CommonPictures/НавигацияЛинияШагВыполненныйТекущийБЭД	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	НавигацияЛинияШагВыполненныйТекущийОбменСБанками	CommonPictures/НавигацияЛинияШагВыполненныйТекущийОбменСБанками.xml	CommonPictures/НавигацияЛинияШагВыполненныйТекущийОбменСБанками	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	НавигацияЛинияШагНеВыполненный	CommonPictures/НавигацияЛинияШагНеВыполненный.xml	CommonPictures/НавигацияЛинияШагНеВыполненный	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	НавигацияЛинияШагНеВыполненныйБЭД	CommonPictures/НавигацияЛинияШагНеВыполненныйБЭД.xml	CommonPictures/НавигацияЛинияШагНеВыполненныйБЭД	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	НавигацияЛинияШагНеВыполненныйОбменСБанками	CommonPictures/НавигацияЛинияШагНеВыполненныйОбменСБанками.xml	CommonPictures/НавигацияЛинияШагНеВыполненныйОбменСБанками	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	НавигацияЛинияШагНеВыполненныйТекущий	CommonPictures/НавигацияЛинияШагНеВыполненныйТекущий.xml	CommonPictures/НавигацияЛинияШагНеВыполненныйТекущий	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	НавигацияЛинияШагНеВыполненныйТекущийБЭД	CommonPictures/НавигацияЛинияШагНеВыполненныйТекущийБЭД.xml	CommonPictures/НавигацияЛинияШагНеВыполненныйТекущийБЭД	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	НавигацияЛинияШагНеВыполненныйТекущийОбменСБанками	CommonPictures/НавигацияЛинияШагНеВыполненныйТекущийОбменСБанками.xml	CommonPictures/НавигацияЛинияШагНеВыполненныйТекущийОбменСБанками	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	НавигацияОтступВыполненныйШаг	CommonPictures/НавигацияОтступВыполненныйШаг.xml	CommonPictures/НавигацияОтступВыполненныйШаг	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	НавигацияОтступВыполненныйШагБЭД	CommonPictures/НавигацияОтступВыполненныйШагБЭД.xml	CommonPictures/НавигацияОтступВыполненныйШагБЭД	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	НавигацияОтступВыполненныйШагОбменСБанками	CommonPictures/НавигацияОтступВыполненныйШагОбменСБанками.xml	CommonPictures/НавигацияОтступВыполненныйШагОбменСБанками	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	НавигацияОтступНаШиринуКривойШагаБЭД	CommonPictures/НавигацияОтступНаШиринуКривойШагаБЭД.xml	CommonPictures/НавигацияОтступНаШиринуКривойШагаБЭД	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	НавигацияОтступСдвигаШагаБЭД	CommonPictures/НавигацияОтступСдвигаШагаБЭД.xml	CommonPictures/НавигацияОтступСдвигаШагаБЭД	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	НавигацияОтступТекущийШаг	CommonPictures/НавигацияОтступТекущийШаг.xml	CommonPictures/НавигацияОтступТекущийШаг	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	НавигацияОтступТекущийШагБЭД	CommonPictures/НавигацияОтступТекущийШагБЭД.xml	CommonPictures/НавигацияОтступТекущийШагБЭД	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	НавигацияОтступТекущийШагОбменСБанками	CommonPictures/НавигацияОтступТекущийШагОбменСБанками.xml	CommonPictures/НавигацияОтступТекущийШагОбменСБанками	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	НавигацияПоказатьСписок	CommonPictures/НавигацияПоказатьСписок.xml	CommonPictures/НавигацияПоказатьСписок	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	НавигацияСтрелкаВлевоАктивнаяБЭД	CommonPictures/НавигацияСтрелкаВлевоАктивнаяБЭД.xml	CommonPictures/НавигацияСтрелкаВлевоАктивнаяБЭД	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	НавигацияСтрелкаВлевоНеАктивнаяБЭД	CommonPictures/НавигацияСтрелкаВлевоНеАктивнаяБЭД.xml	CommonPictures/НавигацияСтрелкаВлевоНеАктивнаяБЭД	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	НавигацияСтрелкаВправоАктивнаяБЭД	CommonPictures/НавигацияСтрелкаВправоАктивнаяБЭД.xml	CommonPictures/НавигацияСтрелкаВправоАктивнаяБЭД	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	НавигацияСтрелкаВправоНеАктивнаяБЭД	CommonPictures/НавигацияСтрелкаВправоНеАктивнаяБЭД.xml	CommonPictures/НавигацияСтрелкаВправоНеАктивнаяБЭД	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	НавигацияШагВыполненный	CommonPictures/НавигацияШагВыполненный.xml	CommonPictures/НавигацияШагВыполненный	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	НавигацияШагВыполненныйБЭД	CommonPictures/НавигацияШагВыполненныйБЭД.xml	CommonPictures/НавигацияШагВыполненныйБЭД	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	НавигацияШагВыполненныйОбменСБанками	CommonPictures/НавигацияШагВыполненныйОбменСБанками.xml	CommonPictures/НавигацияШагВыполненныйОбменСБанками	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	НавигацияШагНеВыполненный	CommonPictures/НавигацияШагНеВыполненный.xml	CommonPictures/НавигацияШагНеВыполненный	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	НавигацияШагНеВыполненныйБЭД	CommonPictures/НавигацияШагНеВыполненныйБЭД.xml	CommonPictures/НавигацияШагНеВыполненныйБЭД	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	НавигацияШагНеВыполненныйОбменСБанками	CommonPictures/НавигацияШагНеВыполненныйОбменСБанками.xml	CommonPictures/НавигацияШагНеВыполненныйОбменСБанками	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	НавигацияШагТекущий	CommonPictures/НавигацияШагТекущий.xml	CommonPictures/НавигацияШагТекущий	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	НавигацияШагТекущийВыполненныйБЭД	CommonPictures/НавигацияШагТекущийВыполненныйБЭД.xml	CommonPictures/НавигацияШагТекущийВыполненныйБЭД	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	НавигацияШагТекущийНеВыполненныйБЭД	CommonPictures/НавигацияШагТекущийНеВыполненныйБЭД.xml	CommonPictures/НавигацияШагТекущийНеВыполненныйБЭД	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	НавигацияШагТекущийОбменСБанками	CommonPictures/НавигацияШагТекущийОбменСБанками.xml	CommonPictures/НавигацияШагТекущийОбменСБанками	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	НазначенияВариантовОтчетов	CommonPictures/НазначенияВариантовОтчетов.xml	CommonPictures/НазначенияВариантовОтчетов	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	НаличиеГруппы	CommonPictures/НаличиеГруппы.xml	CommonPictures/НаличиеГруппы	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	НаличиеРеквизита	CommonPictures/НаличиеРеквизита.xml	CommonPictures/НаличиеРеквизита	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	НалоговыйОрган	CommonPictures/НалоговыйОрган.xml	CommonPictures/НалоговыйОрган	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	НаписатьSMS	CommonPictures/НаписатьSMS.xml	CommonPictures/НаписатьSMS	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	Напоминание	CommonPictures/Напоминание.xml	CommonPictures/Напоминание	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	НапоминаниеОтчетность	CommonPictures/НапоминаниеОтчетность.xml	CommonPictures/НапоминаниеОтчетность	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	НапоминаниеРО	CommonPictures/НапоминаниеРО.xml	CommonPictures/НапоминаниеРО	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	НаправлениеРаспознанногоДокумента	CommonPictures/НаправлениеРаспознанногоДокумента.xml	CommonPictures/НаправлениеРаспознанногоДокумента	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	НаследованиеВключено	CommonPictures/НаследованиеВключено.xml	CommonPictures/НаследованиеВключено	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	НаследованиеВключеноСПапкой	CommonPictures/НаследованиеВключеноСПапкой.xml	CommonPictures/НаследованиеВключеноСПапкой	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	НаследованиеОтключено	CommonPictures/НаследованиеОтключено.xml	CommonPictures/НаследованиеОтключено	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	НаследованиеОтключеноСПапкой	CommonPictures/НаследованиеОтключеноСПапкой.xml	CommonPictures/НаследованиеОтключеноСПапкой	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	НастроенЭДО	CommonPictures/НастроенЭДО.xml	CommonPictures/НастроенЭДО	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	НастроитьИПодписатьЦП	CommonPictures/НастроитьИПодписатьЦП.xml	CommonPictures/НастроитьИПодписатьЦП	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	НастроитьСостоянияОригиналаПервичногоДокумента	CommonPictures/НастроитьСостоянияОригиналаПервичногоДокумента.xml	CommonPictures/НастроитьСостоянияОригиналаПервичногоДокумента	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	НастройкаБЭД	CommonPictures/НастройкаБЭД.xml	CommonPictures/НастройкаБЭД	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	НастройкаОбменаДаннымиАктивна	CommonPictures/НастройкаОбменаДаннымиАктивна.xml	CommonPictures/НастройкаОбменаДаннымиАктивна	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	НастройкаПараметров	CommonPictures/НастройкаПараметров.xml	CommonPictures/НастройкаПараметров	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	Настройки	CommonPictures/Настройки.xml	CommonPictures/Настройки	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	НастройкиНовостей	CommonPictures/НастройкиНовостей.xml	CommonPictures/НастройкиНовостей	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	НастройкиПлатежныхСистем	CommonPictures/НастройкиПлатежныхСистем.xml	CommonPictures/НастройкиПлатежныхСистем	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	НачалоРаботыВПредприниматель	CommonPictures/НачалоРаботыВПредприниматель.xml	CommonPictures/НачалоРаботыВПредприниматель	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	НачалоРаботыВнестиИзменения	CommonPictures/НачалоРаботыВнестиИзменения.xml	CommonPictures/НачалоРаботыВнестиИзменения	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	НачалоРаботыЗарегистрировать	CommonPictures/НачалоРаботыЗарегистрировать.xml	CommonPictures/НачалоРаботыЗарегистрировать	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	НачалоРаботыНачатьРаботу	CommonPictures/НачалоРаботыНачатьРаботу.xml	CommonPictures/НачалоРаботыНачатьРаботу	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	НачнитеОтсюда	CommonPictures/НачнитеОтсюда.xml	CommonPictures/НачнитеОтсюда	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	НачнитеРаботуСЗаполненияРеквизитов	CommonPictures/НачнитеРаботуСЗаполненияРеквизитов.xml	CommonPictures/НачнитеРаботуСЗаполненияРеквизитов	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	НеВыполнено	CommonPictures/НеВыполнено.xml	CommonPictures/НеВыполнено	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	НеЧислиласьОбнаруженаПриПроверкеГосИС	CommonPictures/НеЧислиласьОбнаруженаПриПроверкеГосИС.xml	CommonPictures/НеЧислиласьОбнаруженаПриПроверкеГосИС	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	НедоступнаяСтрелкаВлевоФинансы	CommonPictures/НедоступнаяСтрелкаВлевоФинансы.xml	CommonPictures/НедоступнаяСтрелкаВлевоФинансы	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	НедоступнаяСтрелкаВправоФинансы	CommonPictures/НедоступнаяСтрелкаВправоФинансы.xml	CommonPictures/НедоступнаяСтрелкаВправоФинансы	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	НезавершившаясяПроверка	CommonPictures/НезавершившаясяПроверка.xml	CommonPictures/НезавершившаясяПроверка	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	НеизвестныйСтатусРазрешительныхДокументовИСМП	CommonPictures/НеизвестныйСтатусРазрешительныхДокументовИСМП.xml	CommonPictures/НеизвестныйСтатусРазрешительныхДокументовИСМП	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	НекорректныйКонтрагент	CommonPictures/НекорректныйКонтрагент.xml	CommonPictures/НекорректныйКонтрагент	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	НекритичноеСобытиеБаннераНадежностьБанков	CommonPictures/НекритичноеСобытиеБаннераНадежностьБанков.xml	CommonPictures/НекритичноеСобытиеБаннераНадежностьБанков	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	НетГраницы	CommonPictures/НетГраницы.xml	CommonPictures/НетГраницы	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	НетДанныхДляПроверки	CommonPictures/НетДанныхДляПроверки.xml	CommonPictures/НетДанныхДляПроверки	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	НетРискаПроверки	CommonPictures/НетРискаПроверки.xml	CommonPictures/НетРискаПроверки	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	НеудачнаяПроверкаНаличияГосИС	CommonPictures/НеудачнаяПроверкаНаличияГосИС.xml	CommonPictures/НеудачнаяПроверкаНаличияГосИС	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	НечитаемаяАкцизнаяМарка	CommonPictures/НечитаемаяАкцизнаяМарка.xml	CommonPictures/НечитаемаяАкцизнаяМарка	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	НовоеОбращение	CommonPictures/НовоеОбращение.xml	CommonPictures/НовоеОбращение	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	Новости	CommonPictures/Новости.xml	CommonPictures/Новости	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	НовостиВажные	CommonPictures/НовостиВажные.xml	CommonPictures/НовостиВажные	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	НовостиВнимание	CommonPictures/НовостиВнимание.xml	CommonPictures/НовостиВнимание	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	НовостиИнформация1_32	CommonPictures/НовостиИнформация1_32.xml	CommonPictures/НовостиИнформация1_32	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	НовостиКонверт	CommonPictures/НовостиКонверт.xml	CommonPictures/НовостиКонверт	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	НовостиКорзина	CommonPictures/НовостиКорзина.xml	CommonPictures/НовостиКорзина	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	НовостиОповещения	CommonPictures/НовостиОповещения.xml	CommonPictures/НовостиОповещения	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	НовостиОповещенияВключены	CommonPictures/НовостиОповещенияВключены.xml	CommonPictures/НовостиОповещенияВключены	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	НовостиОповещенияВключеныВсегда	CommonPictures/НовостиОповещенияВключеныВсегда.xml	CommonPictures/НовостиОповещенияВключеныВсегда	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	НовостиОповещенияОтключены	CommonPictures/НовостиОповещенияОтключены.xml	CommonPictures/НовостиОповещенияОтключены	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	НовостиОповещенияСистемаВзаимодействия	CommonPictures/НовостиОповещенияСистемаВзаимодействия.xml	CommonPictures/НовостиОповещенияСистемаВзаимодействия	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	НовостиОченьВажные	CommonPictures/НовостиОченьВажные.xml	CommonPictures/НовостиОченьВажные	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	НовостиПостоянная	CommonPictures/НовостиПостоянная.xml	CommonPictures/НовостиПостоянная	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	НовостиПредупреждение32	CommonPictures/НовостиПредупреждение32.xml	CommonPictures/НовостиПредупреждение32	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	НовостиСостояниеПодписки	CommonPictures/НовостиСостояниеПодписки.xml	CommonPictures/НовостиСостояниеПодписки	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	НовостиСостояниеПодпискиВключена	CommonPictures/НовостиСостояниеПодпискиВключена.xml	CommonPictures/НовостиСостояниеПодпискиВключена	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	НовостиСостояниеПодпискиОтключена	CommonPictures/НовостиСостояниеПодпискиОтключена.xml	CommonPictures/НовостиСостояниеПодпискиОтключена	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	НовыйКлючDSS	CommonPictures/НовыйКлючDSS.xml	CommonPictures/НовыйКлючDSS	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	НовыйПоШтрихкоду	CommonPictures/НовыйПоШтрихкоду.xml	CommonPictures/НовыйПоШтрихкоду	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	НоменклатураРаботаСНоменклатурой	CommonPictures/НоменклатураРаботаСНоменклатурой.xml	CommonPictures/НоменклатураРаботаСНоменклатурой	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	Нумерация1	CommonPictures/Нумерация1.xml	CommonPictures/Нумерация1	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	Нумерация2	CommonPictures/Нумерация2.xml	CommonPictures/Нумерация2	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	Нумерация3	CommonPictures/Нумерация3.xml	CommonPictures/Нумерация3	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	Нумерация4	CommonPictures/Нумерация4.xml	CommonPictures/Нумерация4	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	Нумерация5	CommonPictures/Нумерация5.xml	CommonPictures/Нумерация5	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	Нумерация6	CommonPictures/Нумерация6.xml	CommonPictures/Нумерация6	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	Нумерация7	CommonPictures/Нумерация7.xml	CommonPictures/Нумерация7	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	Нумерация8	CommonPictures/Нумерация8.xml	CommonPictures/Нумерация8	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	Нумерация9	CommonPictures/Нумерация9.xml	CommonPictures/Нумерация9	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	ОС	CommonPictures/ОС.xml	CommonPictures/ОС	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	ОФД	CommonPictures/ОФД.xml	CommonPictures/ОФД	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	Облако	CommonPictures/Облако.xml	CommonPictures/Облако	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	ОблачнаяКасса	CommonPictures/ОблачнаяКасса.xml	CommonPictures/ОблачнаяКасса	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	ОблачныеКлассификаторыДерево	CommonPictures/ОблачныеКлассификаторыДерево.xml	CommonPictures/ОблачныеКлассификаторыДерево	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	ОбменСКонтрагентами	CommonPictures/ОбменСКонтрагентами.xml	CommonPictures/ОбменСКонтрагентами	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	Обменяться	CommonPictures/Обменяться.xml	CommonPictures/Обменяться	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	ОбновитьФайлИзФайлаНаДиске	CommonPictures/ОбновитьФайлИзФайлаНаДиске.xml	CommonPictures/ОбновитьФайлИзФайлаНаДиске	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	ОбновлениеВнешнихКомпонентССайта	CommonPictures/ОбновлениеВнешнихКомпонентССайта.xml	CommonPictures/ОбновлениеВнешнихКомпонентССайта	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	ОбновлениеДанныхЭДО	CommonPictures/ОбновлениеДанныхЭДО.xml	CommonPictures/ОбновлениеДанныхЭДО	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	ОбновлениеРО16	CommonPictures/ОбновлениеРО16.xml	CommonPictures/ОбновлениеРО16	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	ОбразецЗаполненияВидаДеятельностиПоПатенту	CommonPictures/ОбразецЗаполненияВидаДеятельностиПоПатенту.xml	CommonPictures/ОбразецЗаполненияВидаДеятельностиПоПатенту	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	ОбразецЗаявленияОРегистрацииИПEMail	CommonPictures/ОбразецЗаявленияОРегистрацииИПEMail.xml	CommonPictures/ОбразецЗаявленияОРегистрацииИПEMail	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	ОбразецЗаявленияОРегистрацииИПЛистБ	CommonPictures/ОбразецЗаявленияОРегистрацииИПЛистБ.xml	CommonPictures/ОбразецЗаявленияОРегистрацииИПЛистБ	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	ОбразецЗаявленияОРегистрацииОрганизацииEMail	CommonPictures/ОбразецЗаявленияОРегистрацииОрганизацииEMail.xml	CommonPictures/ОбразецЗаявленияОРегистрацииОрганизацииEMail	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	ОбразецЗаявленияОРегистрацииОрганизацииЛистИ	CommonPictures/ОбразецЗаявленияОРегистрацииОрганизацииЛистИ.xml	CommonPictures/ОбразецЗаявленияОРегистрацииОрганизацииЛистИ	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	ОбращениеВРаботе	CommonPictures/ОбращениеВРаботе.xml	CommonPictures/ОбращениеВРаботе	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	ОбращениеНуженОтвет	CommonPictures/ОбращениеНуженОтвет.xml	CommonPictures/ОбращениеНуженОтвет	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	ОбщаяКартинка54ФЗEmail_16	CommonPictures/ОбщаяКартинка54ФЗEmail_16.xml	CommonPictures/ОбщаяКартинка54ФЗEmail_16	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	ОбщаяКартинка54ФЗEmail_32	CommonPictures/ОбщаяКартинка54ФЗEmail_32.xml	CommonPictures/ОбщаяКартинка54ФЗEmail_32	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	ОбщаяКартинка54ФЗSMS_16	CommonPictures/ОбщаяКартинка54ФЗSMS_16.xml	CommonPictures/ОбщаяКартинка54ФЗSMS_16	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	ОбщаяКартинка54ФЗSMS_32	CommonPictures/ОбщаяКартинка54ФЗSMS_32.xml	CommonPictures/ОбщаяКартинка54ФЗSMS_32	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	ОбъединитьЯчейки	CommonPictures/ОбъединитьЯчейки.xml	CommonPictures/ОбъединитьЯчейки	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	ОбычныйДоступСФлажком	CommonPictures/ОбычныйДоступСФлажком.xml	CommonPictures/ОбычныйДоступСФлажком	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	ОжидаемаяДлительнаяОперация16	CommonPictures/ОжидаемаяДлительнаяОперация16.xml	CommonPictures/ОжидаемаяДлительнаяОперация16	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	ОжидаемаяДлительнаяОперация48	CommonPictures/ОжидаемаяДлительнаяОперация48.xml	CommonPictures/ОжидаемаяДлительнаяОперация48	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	ОжидаетВыполненияГосИС	CommonPictures/ОжидаетВыполненияГосИС.xml	CommonPictures/ОжидаетВыполненияГосИС	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	ОжидаетРегистрацииБРО	CommonPictures/ОжидаетРегистрацииБРО.xml	CommonPictures/ОжидаетРегистрацииБРО	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	ОжиданиеВыполненияБЭД	CommonPictures/ОжиданиеВыполненияБЭД.xml	CommonPictures/ОжиданиеВыполненияБЭД	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	ОжиданиеОбратногоЗвонка	CommonPictures/ОжиданиеОбратногоЗвонка.xml	CommonPictures/ОжиданиеОбратногоЗвонка	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	ОнлайнСервисРО32	CommonPictures/ОнлайнСервисРО32.xml	CommonPictures/ОнлайнСервисРО32	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	Операции	CommonPictures/Операции.xml	CommonPictures/Операции	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	ОперациюНеобходимоПовторить	CommonPictures/ОперациюНеобходимоПовторить.xml	CommonPictures/ОперациюНеобходимоПовторить	0	0	0	0	0	0
CommonPictures	ОбщаяКартинка	ОперациюНеобходимоПовторитьИсправлена	CommonPictures/ОперациюНеобходимоПовторитьИсправлена.xml	CommonPictures/ОперациюНеобходимоПовторитьИсправлена	0	0	0	0	0	0
